"report-file-0"
"Iteration" "drag etc.."
("Iteration" "drag" "lift")
56 -0.1698887090687697 0.3950377598435939
57 -0.1729093472213401 0.419167502288276
58 -0.1750512795528802 0.4390317092652682
59 -0.1762663461867389 0.4544535034376092
60 -0.1764997042050791 0.465350428002314
61 -0.1758097706788229 0.4718595036983399
62 -0.1741912207551647 0.4739999495021328
63 -0.1716566618616949 0.4718702408042196
64 -0.1682211785452383 0.4655787550683548
65 -0.1638969252871022 0.4552837989501903
66 -0.1586975316548147 0.441077100816654
67 -0.152636569638147 0.4231017230716208
68 -0.1457547432340662 0.4015576117742393
69 -0.1380928481728861 0.3766347099199011
70 -0.1297041623717734 0.3485843742204616
71 -0.1206060707115993 0.3175326937062966
72 -0.1108129888653628 0.2836272530682154
73 -0.1004086912759045 0.2471528038899937
74 -0.08945153797855561 0.2083633809288494
75 -0.07800163638907046 0.1674739352533244
76 -0.06611135564563431 0.1247353332221181
77 -0.05385996933209007 0.08039961131812534
78 -0.04133181200032404 0.03476077573220957
79 -0.0285522500790568 -0.01199349217282202
80 -0.01560254697880546 -0.05959478624669183
81 -0.002526110338231144 -0.1078549980975216
82 0.0105478079859295 -0.156325548287747
83 0.02361205001422231 -0.2049083177525853
84 0.03661321814661187 -0.2533674063833903
85 0.04950133803818176 -0.3014844273378212
86 0.06221102812058557 -0.3489814364364282
87 0.07473086771703663 -0.3957765017160664
88 0.08700076116840942 -0.4415949745549477
89 0.09899154373452826 -0.4862655733118804
90 0.1106617575577745 -0.5295978388114579
91 0.1220069755654878 -0.571481584112871
92 0.1329988386240996 -0.6117700360926843
93 0.1436204884848694 -0.6503445773705818
94 0.1538891953764431 -0.687171431688871
95 0.1637564678009018 -0.7220967576744874
96 0.1732221489824302 -0.7550443676175946
97 0.1822706250293554 -0.7859414119447606
98 0.190895888428544 -0.8147480992083412
99 0.1990926549175061 -0.8414331938854215
100 0.2068704043288658 -0.8659951278053651
101 0.2141763541755291 -0.8883404150150204
102 0.2210414892947105 -0.9085547908889261
103 0.2274599133736256 -0.9266464632903929
104 0.2334202819675496 -0.9426416467795963
105 0.2389404970763351 -0.9566185733517257
106 0.243985099443665 -0.9685537934149479
107 0.2485342982488362 -0.9784695543583201
108 0.2525637309045516 -0.986383671330291
109 0.2561087852272346 -0.9924431219954691
110 0.2591647462307119 -0.9967188181540179
111 0.2617163365370767 -0.9992459273091841
112 0.2637555139343161 -1.000094600417167
113 0.2652758600600332 -0.9993491788797316
114 0.2662773134150088 -0.9970686259330417
115 0.2667497936505592 -0.9933080528512207
116 0.2666971210742571 -0.9881629530664994
117 0.2661236241273794 -0.9817158112856753
118 0.2650318320566037 -0.9740457994892358
119 0.2634362976175327 -0.9652394362173341
120 0.2613369609148106 -0.9553802862346192
121 0.2587391695613639 -0.9445407592037901
122 0.2556460193795818 -0.9327645883186876
123 0.2520954624374109 -0.9201960002163543
124 0.2481083190195345 -0.906943102759461
125 0.2436982414974664 -0.893071055878692
126 0.2388772240831467 -0.8786449503616517
127 0.2336898712918878 -0.8637789731625075
128 0.2281544768277621 -0.8485382213673783
129 0.2222985600579225 -0.8330045906165685
130 0.2161529299770108 -0.8172498320339177
131 0.2097466461038919 -0.801333535835361
132 0.2031149603394623 -0.7853405551028732
133 0.1962937401025137 -0.7693401013315045
134 0.1893134089042016 -0.7533961920295401
135 0.1821972731972385 -0.7375391946409644
136 0.1750020865140619 -0.7218953644166042
137 0.1677703883042668 -0.7065230920738397
138 0.1605159818934889 -0.6914212499183206
139 0.1532958455964908 -0.6766950358253748
140 0.1461449878523972 -0.6623928768932471
141 0.1390911362116337 -0.6485395454583267
142 0.1321716195008 -0.6351921913678086
143 0.1254199027552412 -0.622391456709417
144 0.1188573940635715 -0.6101543702945059
145 0.1125266617612739 -0.5985297366869613
146 0.106450989783376 -0.5875328233840518
147 0.1006562347029226 -0.5771830653799812
148 0.09516652270369644 -0.5674991350920621
149 0.09000198360698346 -0.5584877269042067
150 0.0851876828763227 -0.5501584920930498
151 0.08073418498106354 -0.5425177640312173
152 0.07666898041873037 -0.5355747465579213
153 0.07299383212553853 -0.5293181582461023
154 0.06971529515687239 -0.5237345975021526
155 0.06684490380110461 -0.5188282749875213
156 0.06438754988093134 -0.5145895797601866
157 0.06234663829283827 -0.5110087598867997
158 0.06072440619273237 -0.5080800750317663
159 0.05951604996609065 -0.5057813397086339
160 0.05871731630970226 -0.5040986657388453
161 0.05832210926254795 -0.5030187091167818
162 0.05832207544298145 -0.5025282332506368
163 0.058710706601387 -0.5026189054649253
164 0.05946780669474745 -0.5032546014112498
165 0.06058272015194993 -0.5044294099310556
166 0.06204003791442773 -0.5061315013405651
167 0.06382651004884216 -0.5083550060599064
168 0.06592216365665769 -0.5110787607103141
169 0.06830852865791855 -0.5142912017771503
170 0.07096844995568513 -0.5179801095320955
171 0.07388371998627683 -0.5221380209020758
172 0.07703397935326045 -0.5267504904697202
173 0.08040084501498132 -0.5318140232641211
174 0.08396121670368209 -0.5373117280434661
175 0.08769976537617275 -0.5432431511693328
176 0.09160154991787083 -0.5495971037537469
177 0.0956434231813512 -0.5563687382319142
178 0.0998090992279357 -0.56355635599937
179 0.1040838085422726 -0.5711616769910313
180 0.1084507571227649 -0.5791804630800046
181 0.1128935922147521 -0.587599973173572
182 0.117401138172983 -0.5964182622738063
183 0.1219560274494973 -0.6056266214857552
184 0.1265454328217514 -0.6152186477831136
185 0.1311568906223511 -0.6251827645414267
186 0.1357804954522994 -0.6355153292502094
187 0.1404035446140364 -0.6461991142140111
188 0.145020638061934 -0.6572356319189102
189 0.149619553218641 -0.6686044347534947
190 0.1541944873763927 -0.6802968305899952
191 0.1587334544862962 -0.6922879327260905
192 0.1632316265103019 -0.7045656191374426
193 0.1676826663069716 -0.7171105761283311
194 0.1720777133568711 -0.7298974373759304
195 0.1764098170144723 -0.7428941410258599
196 0.1806750657978574 -0.7560840015446124
197 0.1848671809805023 -0.7694389649548433
198 0.1889785883888737 -0.7829232662195084
199 0.1930107602750584 -0.796518365710814
200 0.1969525925275058 -0.8101787624329983
201 0.200799838563565 -0.8238715248705696
202 0.204538990152228 -0.8375439617007827
203 0.2081716126850982 -0.8511645667405845
204 0.21169195233257 -0.8646901982873804
205 0.2150959976554064 -0.8780807760498308
206 0.2183784385263542 -0.8912940227952416
207 0.2215349682299567 -0.9042881241841322
208 0.2245601320694537 -0.9170182419697962
209 0.2274594958292505 -0.9294615620711985
210 0.2302268395458401 -0.9415793128912127
211 0.2328436361023719 -0.9532919082274148
212 0.2353001446143867 -0.9645371419213961
213 0.2376030193957877 -0.9753097348364143
214 0.23974682944965 -0.9855662176180189
215 0.2417310154595733 -0.9952759272202757
216 0.2435524864023671 -1.004404504148164
217 0.2452137473565059 -1.0129316450981
218 0.2467073809329091 -1.020816643525111
219 0.2480258806284386 -1.028022283915112
220 0.2491715520093303 -1.034533755028496
221 0.2501417191961614 -1.040328155847944
222 0.2509368682245258 -1.045391665827571
223 0.2515530286896207 -1.049702066452645
224 0.2519862040689693 -1.053241606990415
225 0.2522489727266047 -1.05602895351562
226 0.2523344480556757 -1.058046389668121
227 0.2522433417641446 -1.05929360456824
228 0.2519783036662745 -1.059778534964244
229 0.2515387752915889 -1.059505990510663
230 0.2509277090132417 -1.05848508870295
231 0.2501484419164081 -1.056732035594432
232 0.2492034405068791 -1.054261904824009
233 0.2480948032678562 -1.051091788149452
234 0.2468289611664314 -1.047251443739161
235 0.2454100987077572 -1.042765090976343
236 0.2438439828719841 -1.037661819893405
237 0.2421371638188312 -1.031978102968598
238 0.2402988437556964 -1.025748872457708
239 0.2383309788896761 -1.01900484005297
240 0.2362389509960431 -1.011785333969024
241 0.234033384003753 -1.004133653737305
242 0.2317226343777743 -0.9960917940842419
243 0.2293034527169543 -0.9876778418434886
244 0.2267989489585532 -0.9789656221271766
245 0.2242187907910666 -0.9700002135242442
246 0.2215876519289857 -0.9608642242095276
247 0.218900296544891 -0.9515649809067968
248 0.2161686153410175 -0.9421530462845
249 0.2134026456696512 -0.9326745430441868
250 0.2106120941094713 -0.9231658541757861
251 0.2078125554666257 -0.9136896507900598
252 0.2050154165771153 -0.9042911591329078
253 0.2022331248997779 -0.8950160403582401
254 0.1994776005330481 -0.8859116308086803
255 0.1967644452175586 -0.8770282766405855
256 0.1941043965059428 -0.868404819795523
257 0.1915095188798026 -0.8600838245917596
258 0.1889925000375193 -0.8521061996131945
259 0.186566013056168 -0.8445122254327749
260 0.1842422526505772 -0.8373408812657081
261 0.1820323498459618 -0.830623792101363
262 0.1799462153107933 -0.8243926245435332
263 0.177997436929578 -0.8186807591304335
264 0.1761972330329612 -0.8135176576335164
265 0.174556635074233 -0.8089318557353455
266 0.1730840876994623 -0.8049438857747767
267 0.1717880724254684 -0.8015737454609107
268 0.1706783534967221 -0.7988439259984156
269 0.1697621607762875 -0.7967699040208167
270 0.1690460436366981 -0.7953634862348844
271 0.1685366226199932 -0.7946330968692879
272 0.1682394378323211 -0.7945855989477662
273 0.1681585743262779 -0.7952259236325169
274 0.1682979963296999 -0.7965559015769175
275 0.1686611284744546 -0.7985738147001043
276 0.1692508299242971 -0.8012774239670655
277 0.1700670163980315 -0.8046573279843596
278 0.1711094636195396 -0.8087005965780618
279 0.1723779512083639 -0.8133980259447254
280 0.1738762986320643 -0.8187510981534
281 0.1755947132768334 -0.8247219545928493
282 0.1775286715481249 -0.8312881416763835
283 0.1796740013693494 -0.8384264542713885
284 0.1820254881119743 -0.8461141158909403
285 0.1845732532759598 -0.8543172608141144
286 0.1873149139013495 -0.8630166875744503
287 0.190241674519739 -0.8721782772350826
288 0.1933409797048603 -0.8817652420961117
289 0.1966053061851285 -0.8917488163168189
290 0.2000118731958045 -0.9020703137955273
291 0.2035577962467553 -0.9127085177747417
292 0.207229783028299 -0.9236236706161234
293 0.2110144958283075 -0.9347756386528149
294 0.2148975835696241 -0.946124312607438
295 0.2188637195506917 -0.9576249705414944
296 0.222897176747613 -0.9692328545470039
297 0.2269832881849807 -0.9809093967237231
298 0.2311051612912473 -0.9926099466473779
299 0.2352468305461948 -1.00429299416973
300 0.2393920216431059 -1.015916955006896
301 0.2435219039935947 -1.027438135484937
302 0.2476220609892505 -1.038817106822356
303 0.2516753304974219 -1.050014113092446
304 0.2556635785370407 -1.060986994471545
305 0.2595710496681818 -1.07169909252943
306 0.2633740446286119 -1.082102336076362
307 0.2670635524464105 -1.092168582396413
308 0.2706265365259076 -1.101869611560532
309 0.2740478179490521 -1.111172096259493
310 0.2773146931105323 -1.120049837425588
311 0.2804124531252014 -1.128473709086112
312 0.283331152508736 -1.136420886208581
313 0.286053046640702 -1.143859254867816
314 0.2885703004577748 -1.150771953679065
315 0.2908726608134566 -1.157140309098295
316 0.2929510473300719 -1.16294865103168
317 0.294798612388131 -1.168184578770714
318 0.2964067553363077 -1.172833981086755
319 0.2977717053281122 -1.176891998909814
320 0.2988884921806865 -1.180350364523558
321 0.2997553855501801 -1.183209790172175
322 0.3003721404626613 -1.185472244458757
323 0.300738326626846 -1.187143024285551
324 0.3008544177832785 -1.188227469922959
325 0.3007229957968653 -1.188734247518371
326 0.3003493163786692 -1.188677861594069
327 0.2997379287599724 -1.188072343903612
328 0.2988956071715748 -1.186937069009781
329 0.297830146331777 -1.185291785052877
330 0.2965510672510773 -1.183161957787959
331 0.2950705836251492 -1.180576758315095
332 0.2933978842505266 -1.177554435837709
333 0.2915455816836155 -1.174127333982992
334 0.2895267194447237 -1.170328045861179
335 0.2873553982313437 -1.166189223590208
336 0.2850484755166631 -1.161749121903078
337 0.2826197016024276 -1.157040570536799
338 0.2800864358360377 -1.152102249376787
339 0.2774656797545402 -1.14697272214734
340 0.2747725705037077 -1.141687331526971
341 0.2720282765781699 -1.136292805201199
342 0.2692505340673312 -1.130830049224872
343 0.2664564671595638 -1.125335328047608
344 0.2636646812115979 -1.119849489475703
345 0.2608945519026496 -1.114415965587998
346 0.2581657046397015 -1.109077498518167
347 0.2554920661146642 -1.103864688741281
348 0.2528915024143418 -1.098816484111058
349 0.2503819502503121 -1.093974023412048
350 0.2479764095512925 -1.08936031898276
351 0.2456899660795189 -1.085010346990385
352 0.2435359341854667 -1.080953101870517
353 0.2415271409485338 -1.077216501195601
354 0.2396773835300056 -1.073831438767797
355 0.2379977645884401 -1.070818161468568
356 0.2364976737681254 -1.068195930575369
357 0.2351853802755122 -1.065981289918873
358 0.2340691380643844 -1.064193229192876
359 0.233153281029202 -1.062838275630093
360 0.2324436012508043 -1.061927890158601
361 0.2319432983008854 -1.061468776507419
362 0.2316533217009146 -1.061460602311228
363 0.2315737332075297 -1.061900991292214
364 0.2317034159311313 -1.062787918203472
365 0.2320396545308648 -1.06411288691759
366 0.2325758286804174 -1.065859016153674
367 0.233310360440173 -1.068023449844729
368 0.2342367482142111 -1.070590055409655
369 0.235345477260647 -1.073536353041728
370 0.2366281745173148 -1.076844754172864
371 0.2380728386267126 -1.080485044487997
372 0.2396663517844248 -1.084427962798174
373 0.2413950833573031 -1.088644239061952
374 0.2432444804819456 -1.093100314246394
375 0.2452005142359925 -1.097762264461925
376 0.2472495996512982 -1.102604015700836
377 0.2493762541021526 -1.107591207178031
378 0.2515638397578215 -1.112688917315465
379 0.2537944401002257 -1.117858861711995
380 0.2560562039501465 -1.123077451780258
381 0.2583266497612015 -1.128289308228934
382 0.2605975731794454 -1.133481874989646
383 0.262853841820791 -1.138622586568557
384 0.2650787716894506 -1.143678580045572
385 0.2672585667027418 -1.148621685635787
386 0.2693794277467033 -1.153425437470951
387 0.2714299443475875 -1.15806561658382
388 0.2733971304887916 -1.162518136929943
389 0.2752716112062779 -1.166767417376795
390 0.2770451645508196 -1.170799628876799
391 0.2787057759383501 -1.174593018283294
392 0.2802477017877185 -1.178136617811081
393 0.281661431578172 -1.181414103768669
394 0.2829452629183107 -1.184427847511516
395 0.2840927289171204 -1.187167651915977
396 0.2851035264325592 -1.189637190611341
397 0.2859794841059504 -1.191846205588118
398 0.2867163138144128 -1.193790639639535
399 0.287314829123548 -1.195474926958474
400 0.2877757740641588 -1.196904859585794
401 0.2881052451656938 -1.19810174012346
402 0.2883084091925518 -1.199079603255759
403 0.2883903962915364 -1.199855486644602
404 0.2883571922898385 -1.200444691221817
405 0.2882165246797249 -1.200867243998569
406 0.287976426232048 -1.201144988223724
407 0.2876461773939483 -1.201300343240058
408 0.2872357391550789 -1.201358357457676
409 0.2867550895160473 -1.201342095411185
410 0.2862144419852897 -1.201277179211285
411 0.2856237359913894 -1.201186481358014
412 0.2849944369325587 -1.201095440004605
413 0.2843431911601019 -1.201038370750811
414 0.2836747822567038 -1.201027602256929
415 0.2829999003491584 -1.201088242073727
416 0.2823286181370812 -1.201240510182603
417 0.2816715673508844 -1.20150425592204
418 0.2810389814627666 -1.201898676094273
419 0.2804388947872301 -1.202438526769077
420 0.2798794232390912 -1.203139397560545
421 0.2793682089862676 -1.204012458332318
422 0.278912951469619 -1.205070731982622
423 0.2785195694078286 -1.206320608816468
424 0.2781999083174958 -1.207783284241762
425 0.2779499160708641 -1.209443602988928
426 0.2777727661320832 -1.211303237573564
427 0.2776725325452545 -1.213363999137717
428 0.2776510521426694 -1.215622707508206
429 0.2777097274806933 -1.218072870266518
430 0.2778479162060203 -1.220705039060786
431 0.2780649622588973 -1.22351090942955
432 0.278359866813091 -1.226480299927217
433 0.2787292795763937 -1.229597617834868
434 0.279171187303042 -1.232848956266793
435 0.2796802924144469 -1.236214668470836
436 0.2802527494942789 -1.239678352212332
437 0.280883373704033 -1.243223475519921
438 0.2815667936690406 -1.24682999297228
439 0.2822964904099481 -1.250477299585791
440 0.2830667068096163 -1.254145180278168
441 0.2838703440042226 -1.257809740937218
442 0.2846993164096286 -1.261448762763819
443 0.2855477422664293 -1.265043274143777
444 0.2864076045253714 -1.268570786220917
445 0.287271009257829 -1.272008614021312
446 0.2881294385317764 -1.27533348680379
447 0.2889767868090135 -1.27852937155791
448 0.2898065236494826 -1.28157865994512
449 0.2906119312254831 -1.284466216490007
450 0.2913866362526063 -1.287177353139117
451 0.2921239487470115 -1.289696908140577
452 0.2928163806183363 -1.292008428465137
453 0.2934607874985309 -1.294105997146029
454 0.2940519290837633 -1.295979115763421
455 0.294585519581363 -1.297620645040003
456 0.2950578331066259 -1.299025456993436
457 0.2954651199767248 -1.300188550391216
458 0.2958050828350312 -1.301109187178794
459 0.2960761243531115 -1.301788923074276
460 0.2962764595563862 -1.302226952837277
461 0.2964059297183822 -1.302431486504007
462 0.296463623987611 -1.302407375333764
463 0.2964509005295259 -1.302163062793849
464 0.2963685666332761 -1.301708744910203
465 0.2962176530524356 -1.301052777539786
466 0.2959964610341541 -1.300199221911337
467 0.2957128561337254 -1.299172927234363
468 0.2953692951139453 -1.297986181433115
469 0.2949700507470199 -1.296655821912621
470 0.2945176887271551 -1.295196140864341
471 0.2940172962602843 -1.293626586402642
472 0.2934729542595721 -1.291962211028828
473 0.2928890458581043 -1.290221646349768
474 0.292270892123116 -1.288425498918569
475 0.2916266017405925 -1.286598522373607
476 0.2909575690537729 -1.284751724324105
477 0.2902680438564975 -1.282900145749784
478 0.2895621252820841 -1.281057262536452
479 0.2888466207762316 -1.279245095574604
480 0.2881257101345188 -1.27747698603403
481 0.2874047973923458 -1.275770581758549
482 0.2866882999785386 -1.274140279135452
483 0.2859794600191182 -1.272597377094505
484 0.285284005860211 -1.271154552805185
485 0.2846062322383396 -1.269825468168471
486 0.2839501536910429 -1.268623145298723
487 0.2833186809594431 -1.267557104130572
488 0.2827152162123537 -1.266636181403223
489 0.2821429406232731 -1.265866700608677
490 0.2816055938633165 -1.265255654223005
491 0.2811048445336838 -1.264806780932387
492 0.2806415897791255 -1.264520611646465
493 0.2802188928434836 -1.264404455233418
494 0.2798377282191062 -1.264457519823157
495 0.2794969257192302 -1.264675396719543
496 0.2791995608609895 -1.265058778124717
497 0.2789458247336298 -1.26560522938864
498 0.2787362086561567 -1.266313760360445
499 0.2785693054173816 -1.267178628700428
500 0.2784446552043599 -1.268195896443651
501 0.2783615039531598 -1.269356347880272
502 0.2783214057317759 -1.270658431333888
503 0.2783219597025681 -1.272093076606672
504 0.2783609682801132 -1.273650280715865
505 0.2784368689917794 -1.275321349931897
506 0.278548188001248 -1.27709704794619
507 0.2786935075274554 -1.278969280413352
508 0.2788714054619729 -1.280927945449048
509 0.279080299406316 -1.282963736760159
510 0.2793173758236383 -1.285066759915135
511 0.2795772575023888 -1.287221474971038
512 0.279861929369549 -1.289428194373117
513 0.2801689477510778 -1.291673881637981
514 0.2804976192607612 -1.293950641498991
515 0.2808455848235817 -1.296250973200181
516 0.2812108763762796 -1.2985668357992
517 0.2815906519667373 -1.300887153690479
518 0.2819846203071363 -1.303207182036435
519 0.2823904359710333 -1.305518836014298
520 0.2828073368522487 -1.307815732206627
521 0.2832357874875201 -1.310094653183201
522 0.28367065701728 -1.312345504434021
523 0.2841106012091961 -1.314563716798745
524 0.2845540392895422 -1.316745136525654
525 0.285000202738554 -1.318885640984177
526 0.2854471522478677 -1.320978988858997
527 0.2858940163320892 -1.323022624681133
528 0.286339718738075 -1.325013561714939
529 0.2867837731912575 -1.326951567810716
530 0.2872259133705432 -1.328835048165643
531 0.2876651882642882 -1.330663208220648
532 0.2881020604647031 -1.332436691355291
533 0.2885360206064477 -1.334156105257141
534 0.2889664175670112 -1.335822096757093
535 0.2893924315157883 -1.337434893587645
536 0.289813675689267 -1.338997348264118
537 0.2902296264488998 -1.340509167930077
538 0.2906402730560427 -1.341970123294607
539 0.2910465190269675 -1.343384267161393
540 0.2914479110366779 -1.344755545902803
541 0.2918428155271746 -1.346082095728864
542 0.2922314767820439 -1.347366745161693
543 0.2926154093072396 -1.348615668042255
544 0.2929934867037329 -1.349826898230894
545 0.2933639147720846 -1.351001492081106
546 0.2937269727495695 -1.352142377687128
547 0.2940825355337685 -1.353253496540209
548 0.2944297453644574 -1.354336946549454
549 0.2947682848058327 -1.355392654002513
550 0.2950979616193646 -1.356423112948589
551 0.2954188790111035 -1.357429701604576
552 0.2957305122872457 -1.358414820844147
553 0.2960314598894145 -1.359377753841114
554 0.296321231452463 -1.360318911580289
555 0.2965997529473741 -1.361240224167473
556 0.2968670914420736 -1.362142579812192
557 0.2971223181993092 -1.36302722211192
558 0.2973645550245432 -1.363894250738587
559 0.2975935653991145 -1.364744795117047
560 0.2978080610356659 -1.365578167964332
561 0.2980075136387266 -1.366392604323441
562 0.2981908819221146 -1.367188186239015
563 0.2983577847830649 -1.367963175344751
564 0.2985086060909046 -1.368719635021847
565 0.2986392751961773 -1.36944864292381
566 0.298751919127937 -1.3701545580272
567 0.2988466522199986 -1.370839056064741
568 0.2989229565254107 -1.371498617804889
569 0.2989802302709643 -1.372133565517797
570 0.2990169332716458 -1.372741685062457
571 0.2990342953100733 -1.373324268197486
572 0.2990313236593731 -1.373879506598459
573 0.2990097659332542 -1.374410194469155
574 0.2989677262479683 -1.374910905363681
575 0.2989049378967474 -1.375380711059347
576 0.2988218550848997 -1.375818441251246
577 0.2987183898256912 -1.37622288550726
578 0.2985950012128318 -1.37659428513033
579 0.2984518733799759 -1.376932921877075
580 0.298290406630999 -1.377238133693392
581 0.298110551329096 -1.377510346122798
582 0.2979163351448299 -1.377756984394658
583 0.2977061613063023 -1.377973918537249
584 0.2974791047418611 -1.378158673956367
585 0.2972364972725437 -1.378311945941037
586 0.2969797144321756 -1.378435771570727
587 0.2967100226022887 -1.378531929115721
588 0.2964288936316661 -1.378601224963794
589 0.2961374750416557 -1.378645313881934
590 0.2958375045460863 -1.378667107846556
591 0.2955282721046363 -1.378663712842712
592 0.2952147689782516 -1.378643951630426
593 0.2948986183108801 -1.37861069104122
594 0.2945817596024269 -1.378568237095679
595 0.2942652021706005 -1.378518494688922
596 0.2939506790583408 -1.378465335937124
597 0.2936405982157901 -1.378410727570782
598 0.293337182011482 -1.378358657194617
599 0.2930428389357688 -1.378312224587903
600 0.2927585354228843 -1.378275686721212
601 0.2924864561194623 -1.378252492976131
602 0.2922276059187662 -1.378244799105915
603 0.2919843838116463 -1.378258559875683
604 0.2917585565428946 -1.378294250352328
605 0.2915513719102651 -1.378356203790645
606 0.291364195147869 -1.378447487979982
607 0.2911985975556303 -1.378573160806133
608 0.2910560642943311 -1.378736125260634
609 0.2909378463094019 -1.378937332210947
610 0.2908452279938983 -1.379178501766131
611 0.2907801080114773 -1.379465545670518
612 0.2907426470019479 -1.379799232323683
613 0.2907335875191483 -1.380180597185303
614 0.2907540266461932 -1.380612818778686
615 0.2908041853282429 -1.381096836290386
616 0.2908847294698263 -1.381634817926623
617 0.2909967110680815 -1.382227902891018
618 0.2911401192561609 -1.382878137947692
619 0.2913146478475509 -1.383586065043753
620 0.2915196252117473 -1.384349574875622
621 0.2917559649936825 -1.385170014315432
622 0.2920226791483447 -1.386046257796008
623 0.2923182393626594 -1.386975072563025
624 0.2926444433838044 -1.387960416747698
625 0.2929985049829182 -1.388997477274054
626 0.2933804609722856 -1.39008759561856
627 0.2937884772627038 -1.391227533447676
628 0.2942219026136437 -1.392415253345486
629 0.2946790163884134 -1.393648325467237
630 0.2951589739006454 -1.394926232839621
631 0.2956592755669548 -1.396244890568689
632 0.2961769935899129 -1.397598141464547
633 0.2967124463960968 -1.398985186066022
634 0.2972635845386505 -1.400402376446694
635 0.2978278333673922 -1.40184566539267
636 0.2984042830669709 -1.403313330993731
637 0.2989908197554216 -1.404800305652663
638 0.2995843620956074 -1.406300282292991
639 0.3001837478323766 -1.407811896962163
640 0.3007878030515325 -1.409330273885334
641 0.301393572507014 -1.410851328796045
642 0.3019996463345981 -1.412372932975463
643 0.3026035996356561 -1.413890771309628
644 0.3032028424398547 -1.415399247769505
645 0.3037952217299669 -1.41689178524278
646 0.3043798911948699 -1.418367645656214
647 0.3049543712478621 -1.419822077404217
648 0.3055167175960812 -1.421251987078419
649 0.3060650597485096 -1.422651614896048
650 0.3065971143763848 -1.424016409969144
651 0.3071121296759897 -1.42534568070341
652 0.3076097388450237 -1.426636296035485
653 0.3080876721204792 -1.427885592260834
654 0.3085447330369562 -1.429090856862283
655 0.3089792635621405 -1.43024962141462
656 0.3093899320559475 -1.431358598516062
657 0.309777414877659 -1.432417913501238
658 0.310139000227678 -1.433422187643484
659 0.3104749841075137 -1.434372598333459
660 0.3107843023511752 -1.435266196651686
661 0.3110664344315311 -1.436100953669638
662 0.311321782389571 -1.436878720440629
663 0.311549654252521 -1.43759709637535
664 0.3117511484701074 -1.438256682478291
665 0.3119264337688094 -1.438859337878993
666 0.3120756749058124 -1.439405618039557
667 0.3121992763178966 -1.439897314357858
668 0.3122978096200235 -1.440334861912325
669 0.312372717827927 -1.440719826499812
670 0.3124241856009584 -1.441052436756881
671 0.3124527512967732 -1.441334554585861
672 0.3124598403447079 -1.441568507315229
673 0.3124463531896592 -1.441755090869093
674 0.312413943694218 -1.441897582439911
675 0.3123642381875714 -1.442000639328322
676 0.312298155139782 -1.442062304727295
677 0.3122170291102712 -1.442087543509911
678 0.3121233992763725 -1.442082836379924
679 0.3120177469292987 -1.442048629595048
680 0.3119019580066292 -1.441988664998529
681 0.3117784119655271 -1.441906269810937
682 0.311648353165314 -1.441806185859292
683 0.3115140286804738 -1.441690675341162
684 0.3113768582273084 -1.441563347093286
685 0.3112379782961856 -1.441424843308086
686 0.3111017717384386 -1.44128385389393
687 0.3109680582067667 -1.441141001029137
688 0.3108390191907308 -1.440997939435712
