"report-file-0"
"Iteration" "drag_NACA0012_AOA-16.5_journal etc.."
("Iteration" "drag_NACA0012_AOA-16.5_journal" "lift_NACA0012_AOA-16.5_journal")
1 2.234563729945327 -3.301174656587917
2 2.87958157997067 -4.950279620628529
3 3.393225938995389 -6.287852610547621
4 3.688783578310123 -7.167956285634279
5 3.839450328393945 -7.723236421784422
6 3.89108173895445 -8.032763082392588
7 3.852499796978467 -8.114174605908898
8 3.655943950709052 -7.811308206322483
9 3.440761122930262 -7.463566145938215
10 3.173097375735194 -7.003989659625288
11 2.954863471903032 -6.656667020609626
12 2.711971980478871 -6.258288808235808
13 2.502079035830558 -5.911716119373564
14 2.339490822111914 -5.648032259288922
15 2.213774685241651 -5.447701204275093
16 2.111179207927253 -5.2867831459163
17 2.009678358793056 -5.126234054714907
18 1.906968157119122 -4.962370274420127
19 1.799209902002801 -4.783513469814543
20 1.686414676461648 -4.582977179840744
21 1.566876406290951 -4.361583715966273
22 1.444360020494514 -4.126822718895562
23 1.32105533248844 -3.882194475074521
24 1.200764116830185 -3.637063060157853
25 1.084442914184849 -3.392195402011669
26 0.9731030195860088 -3.150343308355382
27 0.8667763721792756 -2.912059206051856
28 0.7658360309695734 -2.678483599249208
29 0.6702654092742442 -2.449736693224287
30 0.5804066771918822 -2.227631337367201
31 0.4961070268560655 -2.012507826200342
32 0.4173715935337798 -1.805146165917727
33 0.3442785592024517 -1.606624441746159
34 0.2763239445271422 -1.416599281014839
35 0.2139229211092213 -1.236891359113984
36 0.1566346090726703 -1.066881939964275
37 0.1045202300132542 -0.9072550687854585
38 0.05720065619660887 -0.7578804787278041
39 0.01489827273965936 -0.6194189872553305
40 -0.02311645820417665 -0.4902790361942497
41 -0.05692433315340267 -0.3707814299948254
42 -0.08671486868400168 -0.2605573676961365
43 -0.1128673452033914 -0.1587609095915986
44 -0.1353046921834093 -0.06567828613574248
45 -0.1545336741108234 0.0197922372827465
46 -0.1710457533547468 0.09887429209912914
47 -0.1849001986810341 0.1712452599337704
48 -0.1964203074838402 0.2377567332490115
49 -0.2058917697547518 0.2990025639879227
50 -0.2137092001146787 0.3560141388873137
51 -0.2200235831442751 0.4088721746780944
52 -0.2251425653578764 0.458312250487387
53 -0.2292166552708743 0.5044986387795545
54 -0.2323800672946161 0.5476746592548824
55 -0.2356944434782317 0.5903264207551972
56 -0.2381828380402577 0.6302090960811827
57 -0.2390591906768234 0.6652494983973957
58 -0.2402193243773736 0.6998440385253798
59 -0.2407082015041321 0.7315011510043208
60 -0.2405052852390144 0.7600155722423196
61 -0.2396683733166832 0.7853855159222064
62 -0.2382057425924033 0.8074777414974449
63 -0.2360900716701914 0.8261544753153179
64 -0.2333123613377304 0.8411338196828377
65 -0.2299652010801103 0.8525243188846913
66 -0.2259339657374873 0.8599479522778002
67 -0.2212065689667284 0.8631906960342372
68 -0.215865064661056 0.86236973764869
69 -0.2097458499901828 0.8569633950367949
70 -0.2028311532799929 0.8468759599837203
71 -0.1950978912297126 0.8320466763389424
72 -0.1865316962398074 0.812348965251345
73 -0.1771209344709956 0.7876672723500711
74 -0.1668556199921582 0.7580035868359718
75 -0.155762181955773 0.723461487823342
76 -0.1438394417387545 0.6839823260659169
77 -0.1310113210486901 0.6395187134502813
78 -0.1174209878378184 0.5904478399774431
79 -0.1031158395198123 0.5369444090209663
80 -0.08815402946513608 0.4792835784280835
81 -0.07255678065073958 0.4176421487315623
82 -0.05638345384533422 0.3523123355938228
83 -0.03965623469109815 0.2833766879406856
84 -0.02249932690812393 0.2113319895000162
85 -0.005016336449310917 0.1365579062682969
86 0.01273746666396841 0.05947132433125044
87 0.03067802867378137 -0.01963200923700192
88 0.04876240364448078 -0.1004035923399018
89 0.06691442597362997 -0.1824829174190107
90 0.08502015109427244 -0.2654091622361056
91 0.1029960444933923 -0.3486549674461639
92 0.120756778134939 -0.4318501396176879
93 0.1382412052255798 -0.5145783788693297
94 0.1553819210611862 -0.5964390903093583
95 0.1720622695238853 -0.6768770748087669
96 0.1882910517095983 -0.7557156990482323
97 0.2040514833310355 -0.8326933706993706
98 0.2192599407028721 -0.9073709361297916
99 0.2338836301724297 -0.9794423010113573
100 0.2478911469653296 -1.048628225208501
101 0.2612677237959383 -1.114723549722677
102 0.2739736030089808 -1.177407592670672
103 0.2859944584000186 -1.23654976618182
104 0.2973139297478857 -1.291943061348409
105 0.3078987667529192 -1.343360883235119
106 0.317797440919847 -1.390888383100463
107 0.3269859899623514 -1.434380872075177
108 0.3354621921800229 -1.473794725292166
109 0.3431647538301517 -1.508965693525164
110 0.3501529542790036 -1.540042801357055
111 0.3564080128396288 -1.56703074478355
112 0.3619611341101473 -1.590004299110935
113 0.3668101116717665 -1.609026888530704
114 0.3709660662113916 -1.62419227681437
115 0.3744209958456323 -1.635605087232342
116 0.3771649716950744 -1.643353008765579
117 0.3791875062484205 -1.647512047502026
118 0.3804939324774684 -1.648237856028159
119 0.3810782843081392 -1.645661718983623
120 0.3809374536059808 -1.639911818631756
121 0.3800728768342271 -1.631136636744834
122 0.3784731680689572 -1.619442038273387
123 0.3761714262647962 -1.605070587092264
124 0.3731468566164928 -1.588097600691754
125 0.36940349017522 -1.568659617088786
126 0.3649527234698725 -1.546904905762491
127 0.3598002732475151 -1.523008478886796
128 0.3539422283459693 -1.497026209860287
129 0.3473754922688905 -1.469044445433538
130 0.3401057645619253 -1.43918869648204
131 0.3321931677775539 -1.407679048309546
132 0.3236862243592901 -1.374676561175223
133 0.3145890698210875 -1.340302636406694
134 0.3048874362421228 -1.30459153228914
135 0.2946607245005654 -1.267797259830058
136 0.2839680317161413 -1.230111222237366
137 0.2728264194306097 -1.191614940071797
138 0.2613264790764812 -1.152587218598303
139 0.2495072847023542 -1.113138053837774
140 0.2374224673133393 -1.073429033482113
141 0.225125245254421 -1.033604576811244
142 0.2126745660412103 -0.9938412410557033
143 0.2001547041771423 -0.9543427815848068
144 0.1875899813875125 -0.9151960114433304
145 0.1750318742715432 -0.8765352283985314
146 0.1625330293980623 -0.8384892096112001
147 0.1501507246061493 -0.8012020256194085
148 0.1379318955110727 -0.764781599983707
149 0.1259306941030417 -0.7293576293848413
150 0.1142016448405662 -0.6950703057116496
151 0.1027841723805498 -0.6619922786603368
152 0.09172370208699682 -0.6302229854646709
153 0.08105451806898477 -0.5998345875378892
154 0.07082104293989634 -0.5709195930680283
155 0.06105850626730511 -0.5435483255261854
156 0.05179312016029998 -0.5177543662886114
157 0.0430629029774284 -0.4936300548393927
158 0.03489529131722387 -0.471213347050292
159 0.02729917532774552 -0.4505094861982817
160 0.02030894219437144 -0.4315833182832241
161 0.01393989201042394 -0.4144443643992713
162 0.008207150593911715 -0.3991089632945387
163 0.003126083615901008 -0.3855975250694911
164 -0.001304414905743059 -0.3738848399148142
165 -0.005088057231578812 -0.3639371747210879
166 -0.008216570834988037 -0.3557542268608926
167 -0.01068957222984509 -0.3493207935006758
168 -0.01251119442787848 -0.3446171799082669
169 -0.01368367412188751 -0.3416348290367828
