"report-file-0"
"Iteration" "drag_NACA0012_AOA0_journal etc.."
("Iteration" "drag_NACA0012_AOA0_journal" "lift_NACA0012_AOA0_journal")
1 1.256856183605701 -2.957019943304122e-05
2 1.412566074561266 1.660856286785651e-05
3 1.522122684872147 2.326327917993166e-05
4 1.541526825312254 -0.0001445634534545638
5 1.510175687723489 0.0003577739011485745
6 1.442997895138975 -0.0002762564209936469
7 1.351367773783893 -0.0005981850106336356
8 1.233434635352269 -0.0003939335914867603
9 1.108841938380312 -0.0002444300457563295
10 0.9877051791636008 0.0008736526583756984
11 0.8504155345344818 0.0004153857675171433
12 0.7395855522656447 0.001614697149511253
13 0.6338707469395207 0.002479268045617719
14 0.5539123874400237 0.004558987808833642
15 0.4939348757621426 0.004962841503259705
16 0.4382368888800838 0.004028033849095254
17 0.3937490890162502 0.003102094849757295
18 0.3557410255674092 0.001509805022651251
19 0.3211436267242576 -0.0007743503882462758
20 0.2915599302946351 -0.002694032218381672
21 0.2640674439868622 -0.004356434479226895
22 0.2368835488795097 -0.005908360054585443
23 0.2086667918759578 -0.006738845935680141
24 0.179610484485263 -0.007277837219224549
25 0.1502725870259843 -0.007486102149376977
26 0.1214857390020623 -0.006892793635184556
27 0.09384787665179016 -0.006400988892081361
28 0.06778251471264676 -0.005783695600054191
29 0.04360998758765606 -0.004941533724885136
30 0.02155039985633618 -0.004106299166167867
31 0.00165209332796659 -0.003297095526678663
32 -0.01601656534928599 -0.002505395851424367
33 -0.03144167462514069 -0.001816053288879123
34 -0.04462398804355625 -0.001495069108263902
35 -0.05565817523411018 -0.001173725202202968
36 -0.0645895995310873 -0.0009410643596800139
37 -0.07151523464739144 -0.0009426408645729645
38 -0.07692084885651869 -0.001681061164871711
39 -0.08002876176900614 -0.001243034727362757
40 -0.08146454562462645 -0.000851249906793205
41 -0.08182794434449764 -0.0009759200331649685
42 -0.0800937056419552 -0.0005937686161358006
43 -0.07705662065090824 -0.0003068935822596545
44 -0.07336101297456396 6.714084415294343e-05
45 -0.06796074128395846 0.0007702901181533604
46 -0.06168548993621293 0.001376604530592656
47 -0.0551407113591563 0.002015176030847732
48 -0.04735843173202999 0.002249591701854436
49 -0.0396172408388308 0.002864153596151712
50 -0.03091416494758151 0.003049038842043775
51 -0.02247472904962715 0.003783587494638862
52 -0.01340041473721981 0.00379475491989288
53 -0.004769581231317632 0.004455500286032896
54 0.004189455295310622 0.004259662009893977
55 0.01256421104550143 0.004785982247416119
56 0.02069253942713691 0.005161647754833697
57 0.02875712059456837 0.00465193943517712
58 0.03613280827329517 0.00486801753796893
59 0.04302258297122193 0.004922245224475729
60 0.04956387409613006 0.004277993236812448
61 0.05546324012491632 0.004283705640029238
62 0.06077624126670965 0.004172205684942597
63 0.0654611020073898 0.003414980313632297
64 0.06957947078153419 0.003222776813670159
65 0.07307053732463451 0.002965515383945105
66 0.07594233273217656 0.00265994069538003
67 0.07803669631081261 0.001994962937022288
68 0.07975544008658332 0.00170288450512029
69 0.08089197516336169 0.001357142390437706
70 0.08148290954134191 0.0009898896725447515
71 0.08131122211917689 0.0004742471996674801
72 0.08096363833245161 0.0001380110892484823
73 0.08017292965655568 -0.000221890599546746
74 0.07871496425357399 -0.0005945100661607993
75 0.07719641365927331 -0.0009562195020191762
76 0.07534770826728617 -0.001267614477931778
77 0.0729781696275605 -0.001440918900597954
78 0.07063736247043194 -0.001686972005907024
79 0.06809660539516887 -0.001876808652041027
80 0.06519925476250647 -0.00185337566574653
81 0.06240566614782273 -0.00195605507931331
82 0.05952063333597514 -0.001999134901650954
83 0.05657731244811082 -0.00199130363228539
84 0.05347004427782495 -0.001761627313593361
85 0.05052248793843217 -0.001705482107547983
86 0.04760287717503953 -0.001597298692802022
87 0.04473714795767982 -0.001446427557357815
88 0.0419388393411887 -0.001320502976506783
89 0.03923476420304343 -0.001187827211219444
90 0.03664033020156382 -0.001033250000775929
91 0.03417426634865812 -0.0008275042700807667
92 0.03183633941024847 -0.000661724059873146
93 0.02964178309726332 -0.0004940340381694332
94 0.02759656593197891 -0.0003276779718083959
95 0.02570518007047191 -0.000166082866535097
96 0.0239707185514045 -1.322617096722359e-05
97 0.02239381586764482 0.0001345648185899621
98 0.02096986312438127 0.0002566816851650504
99 0.01968512533961617 0.0002979021560286281
100 0.01854570191252398 0.0003056819151063989
101 0.01754307603992465 0.0003004993888250607
102 0.01667159315004561 0.0002842133565799538
103 0.01592938409308287 0.0003295470040792864
104 0.01529646783170945 0.0003559666628395399
105 0.01476358127261406 0.0003632813058868328
106 0.01437331239295707 0.0003178983564984391
107 0.01399902403408523 0.0002844099184356506
108 0.01369439374209972 0.0001577088439075997
109 0.01348666006136654 6.02370218818047e-06
110 0.01327919045109868 -0.0001255850199805063
111 0.01311897117546932 -0.0002631826289048259
112 0.01301169172451244 -0.0004032582978485762
113 0.01291179570015899 -0.0005272107027736939
114 0.01283319166319248 -0.0006391435184765659
115 0.01276966045422309 -0.0007327075777012972
116 0.01272137070501756 -0.0008044395789726873
117 0.01268402942461515 -0.0008660222238625388
118 0.01263623367035783 -0.0008934174062914443
119 0.01261707009920257 -0.0009266851935297372
120 0.0126062725940175 -0.0009644873531128557
121 0.01260011414855787 -0.0009834760416807128
122 0.01256197963472525 -0.0009508010969390251
123 0.01257251408060633 -0.0009565831039238158
124 0.0125950020495412 -0.0009400503067399323
125 0.01262846557985828 -0.000933126075118629
126 0.01267508518889264 -0.0009131283781263282
127 0.01273845009526072 -0.0008801620597113832
128 0.01282522941077079 -0.0008384442097094898
129 0.01293485675276116 -0.0007974050928797401
130 0.01307220250930733 -0.000738498968917385
131 0.01323316527003068 -0.0006884958950860129
132 0.01343101944161698 -0.0006134423718186818
133 0.01366237043646405 -0.0005320546252505386
134 0.01392622249217744 -0.0004607798926343922
135 0.01422645031889013 -0.0003991731621978861
136 0.01457055587297845 -0.0003055117040323394
137 0.01494855661613155 -0.0002276122553354124
138 0.01536271113151345 -0.0001461623490380939
139 0.01580821711447118 -6.396910204734492e-05
140 0.01628381316157465 1.683625017712872e-05
141 0.01678626548462384 9.997844771944343e-05
142 0.0173115380897728 0.0001818826870531053
143 0.01785166985874761 0.0002384859803513201
144 0.01840459120787324 0.0002940653715043719
145 0.01897000964198959 0.0003756969914389503
146 0.01953817478458556 0.0004516257774282005
147 0.02010335874518779 0.0005179934239756525
148 0.02065724370563296 0.0005767903916207077
149 0.02119600653253123 0.0006300915478094185
150 0.02171408381576715 0.0006739784044867661
151 0.0222015164900404 0.0007092294236131051
152 0.02265707915110596 0.000740407460301142
153 0.02307424747463433 0.0007620958956775097
154 0.0234519943956464 0.0007795849116468032
155 0.02378188962296298 0.000787886653361289
156 0.02406006826518956 0.000792737385366894
157 0.02428180412178855 0.0007916252196514795
158 0.02444461650068848 0.0007838693583595223
159 0.02454472053834978 0.0007756573612991785
160 0.02458146240269364 0.0007575493795950096
161 0.02455368562609622 0.0007348597136445942
162 0.0244607678556235 0.0007074133239125979
163 0.02430083926789725 0.0006889104073575121
164 0.02407730953783567 0.0006683710555923236
165 0.02379180097144143 0.0006513774859011368
166 0.0234466676010098 0.0006314770614724686
167 0.02304469747014021 0.0006114361748013409
168 0.02258962491799333 0.0005924972784669974
169 0.02208426063543521 0.0005769577471365389
170 0.02153332351411099 0.0005555070246160996
171 0.0209426344716693 0.000537100378421012
172 0.02031712395692709 0.0005168181728178173
173 0.01966298726133584 0.0004988885005069743
174 0.01898477752724855 0.0004786112888857463
175 0.01828802045752336 0.0004589966108360668
176 0.01757886087195714 0.0004411234316096874
177 0.0168635346282575 0.0004227808557578635
178 0.01614769796801139 0.0004018887154781137
179 0.01543701961448493 0.0003796253306056419
180 0.01473706363767268 0.0003582709338763616
181 0.01405273721901793 0.0003334188556552306
182 0.01338933411786946 0.0003076245949529751
183 0.01275159779183054 0.0002787459469451581
184 0.0121444625289799 0.0002438993942090521
185 0.01157186761771306 0.0002067620399259751
186 0.01103683284813691 0.0001684891570130631
187 0.01054248057607786 0.0001311494728444109
188 0.01009214716574937 9.060096921885609e-05
189 0.009689114110043666 4.911068249318037e-05
190 0.009334913826718265 1.031673866286264e-05
191 0.009031408784587736 -2.910671441245844e-05
192 0.00877932451636297 -6.780281485704929e-05
193 0.008578775108434382 -0.0001050677822192283
194 0.008429923110692128 -0.0001420465173521915
195 0.008332902959276935 -0.0001771091325129836
196 0.008286272103477717 -0.0002129755379184433
197 0.00828888465600664 -0.0002505987873002705
198 0.008339594305550828 -0.0002861587353329658
199 0.008436978060418215 -0.0003224046266479345
200 0.008578175392895418 -0.0003481607320126205
201 0.008761796444535624 -0.0003801539103950763
202 0.008983506719630731 -0.0004068209921337636
203 0.009240331624917428 -0.000432328010679066
204 0.009528653345877006 -0.0004546325858090197
205 0.009844854823211666 -0.0004741592893974744
206 0.01018430681121942 -0.0004947698124241094
207 0.01054483933142744 -0.0005121493552045699
208 0.01092214403299953 -0.0005273244466386134
209 0.01131165795663208 -0.0005436463022398726
210 0.01170980330887788 -0.0005569300492696484
211 0.01211159677202637 -0.0005682654020114144
212 0.01251481852473854 -0.0005776582986118553
213 0.0129161545106918 -0.0005819663968827889
214 0.01331121229889223 -0.0005851183153578143
215 0.01369651270873215 -0.0005836367621081002
216 0.01406881215937778 -0.0005807556726239688
217 0.01442466344284934 -0.0005741670950275522
218 0.01476195456641159 -0.0005659728745659394
219 0.01507841864949152 -0.0005512503142639698
220 0.01537101993570854 -0.000539483410822095
221 0.01563858280007375 -0.0005241040106971907
222 0.01588050562561847 -0.0005127839017316129
223 0.0160936822014165 -0.0004962289995013657
224 0.01627727182484718 -0.0004829758699346644
225 0.01643068907271537 -0.0004658852806806927
226 0.01655455362089912 -0.0004434605039885893
227 0.01664798351397676 -0.0004188500547060251
228 0.01671086307741528 -0.0003950505725557549
