"report-file-0"
"Iteration" "drag_NACA4412_AOA17_journal etc.."
("Iteration" "drag_NACA4412_AOA17_journal" "lift_NACA4412_AOA17_journal")
1 2.343398610434956 3.347888223728804
2 3.086211231362467 5.058954337026981
3 3.587259625135864 6.310200173238173
4 3.791455552083958 7.003533047901071
5 3.780436104153854 7.262424417285417
6 3.604515345991385 7.177806165873274
7 3.278313698873497 6.787328973243758
8 2.892847337602134 6.247750468485053
9 2.504653725763068 5.671105419722538
10 2.142231392027911 5.10599116457101
11 1.814981116820115 4.573169486174948
12 1.524081570138628 4.080162772156766
13 1.27305767144927 3.640472480891994
14 1.06122790337326 3.253946170472392
15 0.8785064287009936 2.897657453349787
16 0.7208943574021052 2.565934311219278
17 0.58319901208243 2.253635557784082
18 0.4625180961360346 1.959469292210031
19 0.3517725784959311 1.673418375489769
20 0.2495010692188422 1.395763048397841
21 0.1577776253714148 1.1338731986755
22 0.07604468780428379 0.8895402338140467
23 0.004532189429514431 0.6640733146042636
24 -0.05879232278456239 0.4551064568926392
25 -0.1148481593123197 0.261853111088841
26 -0.161972732308598 0.08884706375380955
27 -0.2003325799293368 -0.06344842759847179
28 -0.2301155169861907 -0.1944384427201304
29 -0.252836248972921 -0.3064591625466941
30 -0.2670816878699524 -0.3957635993043083
31 -0.2752964740668343 -0.4667806063714057
32 -0.2770856740793227 -0.5180827230577322
33 -0.2729272616720411 -0.5500093533535768
34 -0.2635452628757962 -0.563634352087111
35 -0.2494029767996394 -0.5595388391931885
36 -0.2309394290759597 -0.5383647727594346
37 -0.2089276025676904 -0.5015373038905268
38 -0.1830151170003627 -0.4482732170221249
39 -0.1536983671648207 -0.3796633999345317
40 -0.1215211388273564 -0.2970561722332604
41 -0.0870714659310811 -0.2020304980469608
42 -0.05111603763166664 -0.09680384516518058
43 -0.01389562876817549 0.01773198066792722
44 0.02452611595406342 0.1407517098538355
45 0.06278835462210654 0.2686079490946539
46 0.1010235395521416 0.4007096567557268
47 0.1382729609955458 0.5340764923911178
48 0.1743076762505117 0.6672238867118772
49 0.20892862176568 0.7988304518638494
50 0.2420849731734162 0.927828854499503
51 0.2730302409568867 1.05166143183332
52 0.3012166301649773 1.16822847328639
53 0.3215321551582094 1.259894169666159
54 0.3453144952792229 1.363165073317766
55 0.3617266424693645 1.441816894967402
56 0.3801586388855097 1.526404620778797
57 0.3917619535398171 1.587493341209382
58 0.4035439457492685 1.648227325366156
59 0.4094444792910728 1.688209188934562
60 0.4148131738033649 1.724544590337375
61 0.4169412427698804 1.748220515764618
62 0.4158648882826807 1.75962921169485
63 0.4117948468741023 1.759502713548317
64 0.4048668407938444 1.748453500005085
65 0.3953135625625222 1.727406057613606
66 0.3833905263965501 1.697362317492614
67 0.3693546097705914 1.659326433306871
68 0.3565158890649663 1.622698662906148
69 0.3384474323034967 1.570456282671536
70 0.323267753762082 1.524682996892206
71 0.3024565298886203 1.462994672074411
72 0.2858068040724227 1.411514274630613
73 0.2635637173916694 1.345108760583611
74 0.2417933290271284 1.279736111528595
75 0.2251198307268323 1.227516660981092
76 0.2037978575825592 1.163806196327655
77 0.1882262789028703 1.115042076286457
78 0.1690131786986266 1.057805233886632
79 0.1549659848666503 1.014306496737333
80 0.1384626405873723 0.9655691081868277
81 0.1269860474519723 0.9301917797885179
82 0.1138592372486058 0.8919229839939111
83 0.1029159844030713 0.8600269512647343
84 0.09584063723622638 0.8385845646228495
85 0.0887877435431092 0.8184795261983399
86 0.08478872405285093 0.8066841221886854
87 0.08176416067938407 0.7985603776013729
88 0.08077889236558151 0.7961381923372143
89 0.08163868288004107 0.7994550813472487
90 0.08356014815145604 0.8059311484623816
91 0.08799252694602985 0.8197163336606052
92 0.09249469031468875 0.8340881419330248
93 0.0999197517284874 0.8567670688293826
94 0.1066392063412099 0.8779315874141194
95 0.1165779670875258 0.9081298679828393
96 0.1248263123512093 0.9342801208343746
97 0.1363278282691826 0.9695985741706603
98 0.1458512520018565 0.9997969565388717
99 0.1583288720930442 1.03859634575619
100 0.1682260352896033 1.070649486614971
101 0.1806846175125518 1.110443290726498
102 0.1903824991758937 1.142729254934063
103 0.2021533020116831 1.181674442770662
104 0.2111687236306299 1.21284341216539
105 0.2217486558794123 1.249420142859375
106 0.2313306898640631 1.283487569705915
107 0.2384834720636407 1.310365037700068
108 0.246335889722192 1.340375174900099
109 0.2519986723130059 1.363491637475102
110 0.2569191905654737 1.384768713502091
111 0.2618427991986739 1.407256718961855
112 0.2650744409834338 1.42382398011181
113 0.2678785270445245 1.440314747642798
114 0.2694230038752216 1.451964619123124
115 0.2701577540328164 1.462316923101491
116 0.2700428570019977 1.468920287802756
117 0.268816943441709 1.473192439843931
118 0.2667473552406711 1.474535813339415
119 0.2638958335373409 1.473168715107449
120 0.2609815789913245 1.470434882225209
121 0.256639618162311 1.464040070818183
122 0.251794482421042 1.45560616580588
123 0.2465285061139768 1.445399858713141
124 0.2409270563050582 1.433668628898758
125 0.2350815336130482 1.420686496457561
126 0.229084903394145 1.406723342766033
127 0.2230244892256127 1.392047809692199
128 0.2169832896022967 1.376930391441407
129 0.2110408055393713 1.361618598141289
130 0.2052763352216697 1.3463707810928
131 0.2005861240192906 1.333665460213579
132 0.1952133571314948 1.318832938494342
133 0.1902518116201194 1.304832935861399
134 0.1857134093114822 1.291785904229231
135 0.1816509268155708 1.279886017539933
136 0.1781020870493578 1.269290444594577
137 0.1750969511942681 1.260140151014967
138 0.1730042441494364 1.253527541931947
139 0.1710675460765612 1.247408794462538
140 0.1697309366059758 1.24302343239738
141 0.16908054317171 1.240648369297109
142 0.1688713407335332 1.239731026537062
143 0.1692201743388672 1.240540356903393
144 0.1699633296162763 1.242599280652661
145 0.1713730612146497 1.246900758731939
146 0.1729466271681901 1.251788102536848
147 0.1752781321840715 1.259271334022329
148 0.1779445407930568 1.267972041404779
149 0.1809218512288178 1.277840351446579
150 0.1841523520125194 1.288735470764637
151 0.1875846919471868 1.300514701029848
152 0.1911755201523606 1.313037907080902
153 0.194837114091911 1.32608089140358
154 0.1979796010132804 1.337707321128599
155 0.2018052909693465 1.351848743183596
156 0.2055875795235927 1.366046594392062
157 0.2092577626834606 1.380144347714708
158 0.2127728209581803 1.393988697336007
159 0.2161070168768471 1.407487542679305
160 0.2192256158304027 1.42051439043202
161 0.2221017643718349 1.432956674715761
162 0.2247211231158736 1.444737141609254
163 0.2270306690875517 1.45570414902133
164 0.2290627775868892 1.465884225783721
165 0.230512053137092 1.474126649229625
166 0.2319398552346348 1.482669422012177
167 0.2330373144881336 1.490174214147642
168 0.2338132345682671 1.496674676570742
169 0.2342746909393025 1.502175461520584
170 0.2344374227104346 1.506703509776806
171 0.2343160225376962 1.510280890025279
172 0.2339292738667848 1.512948369495634
173 0.2332995119198428 1.514756689268543
174 0.2325507631466735 1.515852004737286
175 0.2314734035030173 1.516112012238936
176 0.2302348511620365 1.515698687010652
177 0.2288528169959877 1.514696330532557
178 0.2273572220427921 1.513184987005074
179 0.2257695596047042 1.511246522371689
180 0.2241104969554255 1.508949518551595
181 0.2224349818495171 1.506444665322114
182 0.2207409296725216 1.503749381456474
183 0.219053166611159 1.500940375495125
184 0.2173948424471044 1.49810568858628
185 0.2157849865622401 1.495316443845454
186 0.2142437397450015 1.492635650950317
187 0.2127990672018684 1.49014927879761
188 0.2114599714977671 1.487903664295864
189 0.2102375853608425 1.485948372091654
190 0.2093182938832279 1.484656642503115
191 0.2083173650896898 1.483358289856428
192 0.2074792907651464 1.482482233133755
193 0.2067957861890026 1.482042404195292
194 0.2062697592670129 1.482061042099065
195 0.2058989924383463 1.482541684115077
196 0.2056795453539893 1.483492964852565
197 0.2056084134316923 1.484910518073906
198 0.2056847692395136 1.486798795448071
199 0.2058884922959396 1.489114048512209
200 0.2062182016507304 1.491855829260654
201 0.2066641238176073 1.495001134116496
202 0.2072101292319209 1.49851422845004
203 0.2078483627912454 1.502373333831524
204 0.2085692637458094 1.506538764965177
205 0.2093573958757944 1.51097930847815
206 0.2101934656482733 1.515639379146898
207 0.2110727232340819 1.520498266214968
208 0.211981534805975 1.525514746390195
209 0.2129055064350024 1.530650065064166
210 0.2138321266423655 1.535861671936364
211 0.2147479630111254 1.541103490715252
212 0.2156426273470913 1.546342157511256
213 0.2165047178110039 1.551542344472061
214 0.2173237012581297 1.556670071103367
215 0.2180867566868944 1.561685010068532
216 0.2188013904951607 1.566590009338405
217 0.2194487045667078 1.571327425970702
218 0.2200224201450753 1.575878553669485
219 0.2205195378738963 1.580223436650962
220 0.2209371218558017 1.584346214994458
221 0.2212731124718359 1.588233845604668
222 0.2215585204045761 1.59168952207015
223 0.2216944940006241 1.595107288686527
224 0.2217598876530179 1.598249380995413
225 0.2217552617649906 1.601142125821509
226 0.2216791076777826 1.603785435817979
227 0.2215307540729232 1.606180620439037
228 0.2213150934741426 1.608333118737011
229 0.2210348755332388 1.610253521407265
230 0.220695576226734 1.61194818348028
231 0.2203021163992734 1.613436822702728
232 0.2198601164190172 1.614730429565614
233 0.219375784011241 1.615846782649684
234 0.2188557151042553 1.616805566666634
235 0.2183051721972414 1.617629110260845
236 0.217732977545038 1.618331145933768
237 0.2171423978618458 1.61892893361031
238 0.2165432189642825 1.619450923606049
239 0.2159416994442121 1.619917611444686
240 0.2153444763733254 1.620348987268022
241 0.2147567995507533 1.620763048223665
242 0.2141837698756644 1.621176649131179
243 0.2136314139753263 1.621602781579475
244 0.2131033399580698 1.622063000677558
245 0.212603785496872 1.622569673753752
246 0.2121357368248076 1.623134877830206
247 0.2117010170724224 1.62376815155049
248 0.2113004567192018 1.624483317130781
