"report-file-0"
"Iteration" "drag_NACA4412_AOA-14.5_journal etc.."
("Iteration" "drag_NACA4412_AOA-14.5_journal" "lift_NACA4412_AOA-14.5_journal")
1 2.024523256666444 -2.815855038641341
2 2.574580986458646 -4.216452255935971
3 2.972743495713581 -5.271468021845606
4 3.134891949134376 -5.858134317697202
5 3.127825044450373 -6.075351159075829
6 2.987061645744899 -5.98617478763258
7 2.718326341590911 -5.624617125008974
8 2.366462433998482 -5.098717811342824
9 1.998044014097043 -4.522488371967999
10 1.743044318705066 -4.150543333426735
11 1.361543941319023 -3.513303215186487
12 1.080890451862816 -3.012350903443558
13 0.872551467050359 -2.599603053135128
14 0.7007169728281081 -2.23220058379298
15 0.5756047845650634 -1.968239918217734
16 0.4672793275333007 -1.648544504259782
17 0.3500342776305019 -1.321863536198867
18 0.242716476227882 -1.014850937376755
19 0.149069473696366 -0.7306471755237698
20 0.06947648971889184 -0.471504699433061
21 0.003280780542898949 -0.2387556664297589
22 -0.050487319454035 -0.03273617918515862
23 -0.0930304161643772 0.1471972907628329
24 -0.125830083118163 0.3026980484650924
25 -0.1495479794873138 0.4330416935477292
26 -0.1659248270389188 0.5412315324257686
27 -0.1758551396673036 0.6281430695517247
28 -0.1803348844172584 0.6952353035826507
29 -0.180336598172116 0.7443001459532119
30 -0.1766587700589452 0.7767283890225818
31 -0.1699967740310517 0.7941270942028711
32 -0.1609132560246596 0.7976298187099516
33 -0.1498436292980739 0.7882795491762192
34 -0.1371039452807894 0.7669777829089268
35 -0.1229197241145123 0.734620000325701
36 -0.1072145648772509 0.6911971114746773
37 -0.09042715023433157 0.638282334230914
38 -0.07269064923927232 0.5765722085924115
39 -0.05408497034228305 0.5067632491822662
40 -0.03473497096906622 0.429598778707226
41 -0.01468098257646127 0.3459358128284709
42 0.005919816615211262 0.2566753467510168
43 0.02691837507311078 0.162780115208704
44 0.04813317536186847 0.06542347893299458
45 0.06939788515199308 -0.03437782477774902
46 0.08653505833171377 -0.120172902362882
47 0.1037469718822027 -0.208165313738706
48 0.1208825727763324 -0.2972843096022412
49 0.1428624099094122 -0.4039586522345955
50 0.1582978864140343 -0.4884648183262147
51 0.173290949328381 -0.5709739168044121
52 0.1878044267195602 -0.6505518128834836
53 0.2063630307953631 -0.7415132791115954
54 0.2177599775780921 -0.8081981062689082
55 0.2277934625130485 -0.8680761405067061
56 0.2365342817160209 -0.9212136814345044
57 0.2438392658165923 -0.9669358478985033
58 0.2496018587010772 -1.004757088117159
59 0.256342435726412 -1.041525861769177
60 0.2582293205278624 -1.061305029438358
61 0.2585376945447609 -1.072917875848019
62 0.2579701657429275 -1.077586917075696
63 0.2549365560416149 -1.072985256779854
64 0.2503947337007992 -1.060910014250185
65 0.2433660355989745 -1.037531821814591
66 0.2362625861178203 -1.012561365250237
67 0.2279369856049345 -0.9817369512079691
68 0.2185165849560753 -0.9457622556894699
69 0.2082372062279102 -0.9055669030763865
70 0.197339899038505 -0.8621532111125216
71 0.1858975623039829 -0.816044049486238
72 0.174156425773971 -0.7682111472784814
73 0.1621877663303643 -0.7192210447067646
74 0.1502822282745857 -0.6701395183901311
75 0.1388106478426659 -0.6222862862417249
76 0.1278115421141841 -0.5760381513320552
77 0.1174262141816528 -0.5320164080748554
78 0.1077753292924944 -0.4907779970121767
79 0.09896929705605272 -0.452814085144128
80 0.09109436061991283 -0.418511554118531
81 0.08424913057192801 -0.3882934144527517
82 0.07843200844738391 -0.3622495448795116
83 0.07366708700292025 -0.3405277628001127
84 0.06993817636120944 -0.3231565336053819
85 0.06724164241838755 -0.3101300217043284
86 0.06559023064737271 -0.3015248144736908
87 0.06495737406461584 -0.2972508569851369
88 0.06527984874380387 -0.2971373077665985
89 0.06649464293998481 -0.3009672871859144
90 0.06853521833660006 -0.3085039671128418
91 0.07133189066386284 -0.3194893551403144
92 0.07480592458997398 -0.3336248027465233
93 0.07886206840909681 -0.3506092933073428
94 0.08345798593616612 -0.3701716237225404
95 0.0885166014353341 -0.3919924912031889
96 0.0939630476026474 -0.4157578111180513
97 0.09975957800693645 -0.4411995674046559
98 0.1057921034399165 -0.4678676202795798
99 0.112002133644653 -0.4955548053100517
100 0.1183022481970635 -0.5238217488799039
101 0.1246312534623217 -0.5523803254072002
102 0.1309258940373899 -0.5809166650423312
103 0.1371213200148354 -0.6091117358745554
104 0.1431913980982249 -0.6368095892080838
105 0.1490709180429108 -0.6636594198561245
106 0.1547468372380992 -0.6895106007522851
107 0.1601646249780764 -0.7140994173421501
108 0.1652528467128266 -0.737197740076859
109 0.1699817808230134 -0.7585758584561853
110 0.1743539787857398 -0.7781692869429182
111 0.1783542762306089 -0.7958562354096758
112 0.1819556572910947 -0.8115420419128607
113 0.185141775651109 -0.8251459416878133
114 0.1879010609862835 -0.8366145726931621
115 0.1902158098511575 -0.8458914032772489
116 0.1921061613229889 -0.8530446937550116
117 0.1935624677438271 -0.8580602145235695
118 0.1945909497859011 -0.8609872254164105
119 0.1952014705674238 -0.8618930655358459
120 0.1954072635070741 -0.8608670832513357
121 0.1952192051731406 -0.8579397580253089
122 0.1946629621602131 -0.8533527722903634
